TITLE=TimePlot 
variables = t Y_OH P T 
0.00350703	0.00393377	515376	2467.56
0.00351703	0.00393334	515369	2467.53
0.00352703	0.0039329	515362	2467.5
0.00353703	0.00393247	515355	2467.46
0.00354703	0.00393204	515348	2467.43
0.00355703	0.00393161	515342	2467.4
0.00356703	0.00393118	515335	2467.37
0.00357703	0.00393074	515328	2467.34
0.00358703	0.00393031	515321	2467.31
0.00359703	0.00392989	515314	2467.28
0.00360703	0.00392946	515307	2467.24
0.00361703	0.00392903	515301	2467.21
0.00362703	0.0039286	515294	2467.18
0.00363703	0.00392817	515287	2467.15
0.00364703	0.00392775	515280	2467.12
0.00365703	0.00392732	515273	2467.09
0.00366703	0.0039269	515267	2467.06
0.00367703	0.00392647	515260	2467.03
0.00368703	0.00392605	515253	2467
